benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,mud_splash,accuracy,0.004425178091897,0.2
ImageNet-Occluded,mud_splash,accuracy,0.0063068564715129,0.3
ImageNet-Occluded,mud_splash,accuracy,0.0138170244552347,0.4
ImageNet-Occluded,mud_splash,accuracy,0.025800502992102,0.5
ImageNet-Occluded,mud_splash,accuracy,0.0505323149263858,0.6
ImageNet-Occluded,mud_splash,accuracy,0.0827393236817145,0.7
ImageNet-Occluded,mud_splash,accuracy,0.1546683974412022,0.8
ImageNet-Occluded,mud_splash,accuracy,0.2999599898348049,0.9
ImageNet-Occluded,natural,accuracy,0.0028789227980436,0.1
ImageNet-Occluded,natural,accuracy,0.009881819769436,0.2
ImageNet-Occluded,natural,accuracy,0.0126926802592922,0.3
ImageNet-Occluded,natural,accuracy,0.0300229983214212,0.4
ImageNet-Occluded,natural,accuracy,0.0558001871924011,0.5
ImageNet-Occluded,natural,accuracy,0.0890992010126308,0.6
ImageNet-Occluded,natural,accuracy,0.1558243285636512,0.7
ImageNet-Occluded,natural,accuracy,0.2496529200247355,0.8
ImageNet-Occluded,natural,accuracy,0.3385885455170456,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.0028781707265547,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0078888350755584,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.0255887953906643,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.0405267797106382,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.0741055635165195,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.1017298354786269,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.1871074197851881,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.2572646171462779,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.3180393692182034,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.0015827306755343,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0031056718102523,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.0058119946102402,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.0117552253816808,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.0293653133724417,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.0693731650101895,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.1469814932467986,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.2636666103285186,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.4344232830466056,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.001020558577563,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0012040635836975,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0016541772959183,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0021366300061345,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.004524075255102,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0103932271654508,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0402842372351763,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1245134109441114,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3147610973338691,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0010006287306243,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0010686910388116,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0014432217469628,0.3
ImageNet-Occluded,fine_noise,accuracy,0.0016782435265426,0.4
ImageNet-Occluded,fine_noise,accuracy,0.0027785214918608,0.5
ImageNet-Occluded,fine_noise,accuracy,0.0064937457898441,0.6
