benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.5512496123508531,cardinal_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.5861946818779926,cardinal_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.5929714173686748,cardinal_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.5598396829196385,cardinal_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0060910977024052,oblique_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.0033764737249561,oblique_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.0196187107310611,oblique_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.1812423808234078,oblique_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.446395394145226,oblique_crossed_bars,0.5,accuracy
ImageNet-Occluded,0.5550348016680503,oblique_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.5955640868264802,oblique_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.6084304378957165,oblique_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.6039016100825095,oblique_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0092492372519811,mud_splash,0.1,accuracy
ImageNet-Occluded,0.0232185775376096,mud_splash,0.2,accuracy
ImageNet-Occluded,0.0443344033342235,mud_splash,0.3,accuracy
ImageNet-Occluded,0.0847384619469545,mud_splash,0.4,accuracy
ImageNet-Occluded,0.1627879310019162,mud_splash,0.5,accuracy
ImageNet-Occluded,0.2963607767406775,mud_splash,0.6,accuracy
ImageNet-Occluded,0.4374123744818629,mud_splash,0.7,accuracy
ImageNet-Occluded,0.5184450842896287,mud_splash,0.8,accuracy
ImageNet-Occluded,0.5645648447834716,mud_splash,0.9,accuracy
ImageNet-Occluded,0.0022562375002331,polkadot,0.1,accuracy
ImageNet-Occluded,0.0042334571433234,polkadot,0.2,accuracy
ImageNet-Occluded,0.0039743691331193,polkadot,0.3,accuracy
ImageNet-Occluded,0.0161259285725501,polkadot,0.4,accuracy
ImageNet-Occluded,0.10753703026139,polkadot,0.5,accuracy
