benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.578020839058623,horizontal_bars_02,0.8,accuracy
ImageNet-Occluded,0.6148079512070637,horizontal_bars_02,0.9,accuracy
ImageNet-Occluded,0.517327685745395,horizontal_bars_04,0.6,accuracy
ImageNet-Occluded,0.5551650645781536,horizontal_bars_04,0.7,accuracy
ImageNet-Occluded,0.5894150709619328,horizontal_bars_04,0.8,accuracy
ImageNet-Occluded,0.6093471731458392,horizontal_bars_04,0.9,accuracy
ImageNet-Occluded,0.0352088948901818,horizontal_bars_08,0.1,accuracy
ImageNet-Occluded,0.1753736284314369,horizontal_bars_08,0.2,accuracy
ImageNet-Occluded,0.3127425428555936,horizontal_bars_08,0.3,accuracy
ImageNet-Occluded,0.4248170968221158,horizontal_bars_08,0.4,accuracy
ImageNet-Occluded,0.4967833982438457,horizontal_bars_08,0.5,accuracy
ImageNet-Occluded,0.5494504631782064,horizontal_bars_08,0.6,accuracy
ImageNet-Occluded,0.5846168654305595,horizontal_bars_08,0.7,accuracy
ImageNet-Occluded,0.603367091441641,horizontal_bars_08,0.8,accuracy
ImageNet-Occluded,0.6113348943846566,horizontal_bars_08,0.9,accuracy
ImageNet-Occluded,0.0023400648592077,horizontal_bars_16,0.1,accuracy
ImageNet-Occluded,0.0231581061166159,horizontal_bars_16,0.2,accuracy
ImageNet-Occluded,0.1141028861914362,horizontal_bars_16,0.3,accuracy
ImageNet-Occluded,0.2216435883726392,horizontal_bars_16,0.4,accuracy
ImageNet-Occluded,0.3253351973027599,horizontal_bars_16,0.5,accuracy
ImageNet-Occluded,0.4296769712652479,horizontal_bars_16,0.6,accuracy
ImageNet-Occluded,0.4828234801487047,horizontal_bars_16,0.7,accuracy
ImageNet-Occluded,0.5252372026443481,horizontal_bars_16,0.8,accuracy
ImageNet-Occluded,0.5055829894785978,horizontal_bars_16,0.9,accuracy
ImageNet-Occluded,0.0155783716817291,oblique_bars_02,0.1,accuracy
ImageNet-Occluded,0.0510031105760408,oblique_bars_02,0.2,accuracy
ImageNet-Occluded,0.1262788945923046,oblique_bars_02,0.3,accuracy
ImageNet-Occluded,0.2182243034547689,oblique_bars_02,0.4,accuracy
ImageNet-Occluded,0.2997234640072803,oblique_bars_02,0.5,accuracy
ImageNet-Occluded,0.3783373096767737,oblique_bars_02,0.6,accuracy
ImageNet-Occluded,0.4237378768774928,oblique_bars_02,0.7,accuracy
ImageNet-Occluded,0.4697649180889129,oblique_bars_02,0.8,accuracy
ImageNet-Occluded,0.5799420001555462,oblique_bars_02,0.9,accuracy
ImageNet-Occluded,0.0052814094387755,oblique_bars_04,0.1,accuracy
ImageNet-Occluded,0.0191142273572634,oblique_bars_04,0.2,accuracy
ImageNet-Occluded,0.0370341680791913,oblique_bars_04,0.3,accuracy
ImageNet-Occluded,0.046579436608115,oblique_bars_04,0.4,accuracy
ImageNet-Occluded,0.1077396244722969,oblique_bars_04,0.5,accuracy
ImageNet-Occluded,0.1825483733293961,oblique_bars_04,0.6,accuracy
ImageNet-Occluded,0.3637546781374484,oblique_bars_04,0.7,accuracy
ImageNet-Occluded,0.4716823198357407,oblique_bars_04,0.8,accuracy
ImageNet-Occluded,0.6009879185228931,oblique_bars_04,0.9,accuracy
ImageNet-Occluded,0.0018974718428692,oblique_bars_08,0.1,accuracy
ImageNet-Occluded,0.0150210880389323,oblique_bars_08,0.2,accuracy
ImageNet-Occluded,0.071988863300304,oblique_bars_08,0.3,accuracy
ImageNet-Occluded,0.2053169072890768,oblique_bars_08,0.4,accuracy
ImageNet-Occluded,0.3091547939242149,oblique_bars_08,0.5,accuracy
ImageNet-Occluded,0.4047142735549381,oblique_bars_08,0.6,accuracy
ImageNet-Occluded,0.5403549318410912,oblique_bars_08,0.7,accuracy
ImageNet-Occluded,0.5941091131190864,oblique_bars_08,0.8,accuracy
ImageNet-Occluded,0.6069672484787143,oblique_bars_08,0.9,accuracy
ImageNet-Occluded,0.0026705994897959,oblique_bars_16,0.1,accuracy
ImageNet-Occluded,0.0454844231812321,oblique_bars_16,0.2,accuracy
ImageNet-Occluded,0.1381559551370387,oblique_bars_16,0.3,accuracy
ImageNet-Occluded,0.3329623122604526,oblique_bars_16,0.4,accuracy
ImageNet-Occluded,0.45635965162394,oblique_bars_16,0.5,accuracy
ImageNet-Occluded,0.533117013318198,oblique_bars_16,0.6,accuracy
ImageNet-Occluded,0.5630967677855978,oblique_bars_16,0.7,accuracy
ImageNet-Occluded,0.5784194359973985,oblique_bars_16,0.8,accuracy
ImageNet-Occluded,0.5544348042838427,oblique_bars_16,0.9,accuracy
ImageNet-Occluded,0.0911688968843343,vertical_bars_02,0.1,accuracy
ImageNet-Occluded,0.2101632441793169,vertical_bars_02,0.2,accuracy
ImageNet-Occluded,0.302680601879042,vertical_bars_02,0.3,accuracy
ImageNet-Occluded,0.3896439251851062,vertical_bars_02,0.4,accuracy
ImageNet-Occluded,0.4526335226029765,vertical_bars_02,0.5,accuracy
ImageNet-Occluded,0.4934573696584117,vertical_bars_02,0.6,accuracy
ImageNet-Occluded,0.5292100115698211,vertical_bars_02,0.7,accuracy
ImageNet-Occluded,0.5852151367129111,vertical_bars_02,0.8,accuracy
ImageNet-Occluded,0.6181441326530612,vertical_bars_02,0.9,accuracy
ImageNet-Occluded,0.0663810556336325,vertical_bars_04,0.1,accuracy
ImageNet-Occluded,0.1843950803182563,vertical_bars_04,0.2,accuracy
ImageNet-Occluded,0.2854266191015438,vertical_bars_04,0.3,accuracy
ImageNet-Occluded,0.3400494413716452,vertical_bars_04,0.4,accuracy
ImageNet-Occluded,0.4333369184513481,vertical_bars_04,0.5,accuracy
ImageNet-Occluded,0.5202254105587395,vertical_bars_04,0.6,accuracy
ImageNet-Occluded,0.5726739995333613,vertical_bars_04,0.7,accuracy
ImageNet-Occluded,0.6025078515617215,vertical_bars_04,0.8,accuracy
ImageNet-Occluded,0.6181305951001693,vertical_bars_04,0.9,accuracy
ImageNet-Occluded,0.0315444353131615,vertical_bars_08,0.1,accuracy
ImageNet-Occluded,0.194391590600111,vertical_bars_08,0.2,accuracy
ImageNet-Occluded,0.3518486625077773,vertical_bars_08,0.3,accuracy
ImageNet-Occluded,0.4536232461734694,vertical_bars_08,0.4,accuracy
ImageNet-Occluded,0.5104116529834514,vertical_bars_08,0.5,accuracy
ImageNet-Occluded,0.5569358127457755,vertical_bars_08,0.6,accuracy
ImageNet-Occluded,0.5879609438837791,vertical_bars_08,0.7,accuracy
ImageNet-Occluded,0.6092433880786506,vertical_bars_08,0.8,accuracy
ImageNet-Occluded,0.6112679595849952,vertical_bars_08,0.9,accuracy
