benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,polkadot,accuracy,0.0160972997736261,0.4
ImageNet-Occluded,polkadot,accuracy,0.0311890823804602,0.5
ImageNet-Occluded,polkadot,accuracy,0.0523323938250541,0.6
ImageNet-Occluded,polkadot,accuracy,0.1253628736856032,0.7
ImageNet-Occluded,polkadot,accuracy,0.2210156099528682,0.8
ImageNet-Occluded,polkadot,accuracy,0.3612442691715396,0.9
ImageNet-Occluded,polkasquare,accuracy,0.0020170509245018,0.1
ImageNet-Occluded,polkasquare,accuracy,0.0094798385184638,0.2
ImageNet-Occluded,polkasquare,accuracy,0.0384266251051912,0.3
ImageNet-Occluded,polkasquare,accuracy,0.0708404530067833,0.4
ImageNet-Occluded,polkasquare,accuracy,0.1073391474023157,0.5
ImageNet-Occluded,polkasquare,accuracy,0.12674743393246,0.6
ImageNet-Occluded,polkasquare,accuracy,0.15412615513315,0.7
ImageNet-Occluded,polkasquare,accuracy,0.2183592997643412,0.8
ImageNet-Occluded,polkasquare,accuracy,0.3459268656312202,0.9
ImageNet-Occluded,empty_rectangles,accuracy,0.0031613249673831,0.1
ImageNet-Occluded,empty_rectangles,accuracy,0.0110343665796883,0.2
ImageNet-Occluded,empty_rectangles,accuracy,0.0359970639098663,0.3
ImageNet-Occluded,empty_rectangles,accuracy,0.0818375920762821,0.4
ImageNet-Occluded,empty_rectangles,accuracy,0.1496795431083562,0.5
ImageNet-Occluded,empty_rectangles,accuracy,0.225949187363897,0.6
ImageNet-Occluded,empty_rectangles,accuracy,0.3015603940097653,0.7
ImageNet-Occluded,empty_rectangles,accuracy,0.3793037187079994,0.8
ImageNet-Occluded,empty_rectangles,accuracy,0.4743698409625462,0.9
ImageNet-Occluded,filled_rectangles,accuracy,0.0087740211082356,0.1
ImageNet-Occluded,filled_rectangles,accuracy,0.0302847185533265,0.2
ImageNet-Occluded,filled_rectangles,accuracy,0.067406878787644,0.3
ImageNet-Occluded,filled_rectangles,accuracy,0.125020681899421,0.4
ImageNet-Occluded,filled_rectangles,accuracy,0.2014283306744634,0.5
ImageNet-Occluded,filled_rectangles,accuracy,0.2711147325379507,0.6
ImageNet-Occluded,filled_rectangles,accuracy,0.3381173738411495,0.7
ImageNet-Occluded,filled_rectangles,accuracy,0.4117378525587977,0.8
ImageNet-Occluded,filled_rectangles,accuracy,0.4921619296073913,0.9
ImageNet-Occluded,straight_lines,accuracy,0.0053220212041419,0.1
ImageNet-Occluded,straight_lines,accuracy,0.0288854928649201,0.2
ImageNet-Occluded,straight_lines,accuracy,0.0756036864251506,0.3
ImageNet-Occluded,straight_lines,accuracy,0.1401763905067833,0.4
ImageNet-Occluded,straight_lines,accuracy,0.2067841951336179,0.5
ImageNet-Occluded,straight_lines,accuracy,0.2900104838974622,0.6
ImageNet-Occluded,straight_lines,accuracy,0.3643348995520144,0.7
ImageNet-Occluded,straight_lines,accuracy,0.4310378414027545,0.8
ImageNet-Occluded,straight_lines,accuracy,0.4926755939211164,0.9
ImageNet-Occluded,empty_triangles,accuracy,0.0058958503816808,0.1
ImageNet-Occluded,empty_triangles,accuracy,0.0276912062295845,0.2
ImageNet-Occluded,empty_triangles,accuracy,0.0702880578381674,0.3
ImageNet-Occluded,empty_triangles,accuracy,0.1324861019241566,0.4
ImageNet-Occluded,empty_triangles,accuracy,0.1977789125272206,0.5
ImageNet-Occluded,empty_triangles,accuracy,0.2735800171385006,0.6
ImageNet-Occluded,empty_triangles,accuracy,0.3598480516550492,0.7
ImageNet-Occluded,empty_triangles,accuracy,0.4171873495286824,0.8
ImageNet-Occluded,empty_triangles,accuracy,0.4862653272492545,0.9
ImageNet-Occluded,filled_triangles,accuracy,0.0083754241694601,0.1
ImageNet-Occluded,filled_triangles,accuracy,0.0307713076472282,0.2
ImageNet-Occluded,filled_triangles,accuracy,0.0736971897434215,0.3
ImageNet-Occluded,filled_triangles,accuracy,0.1208105958542045,0.4
ImageNet-Occluded,filled_triangles,accuracy,0.1890973959650312,0.5
ImageNet-Occluded,filled_triangles,accuracy,0.2599340884052977,0.6
ImageNet-Occluded,filled_triangles,accuracy,0.3197014435213439,0.7
ImageNet-Occluded,filled_triangles,accuracy,0.3976482031296711,0.8
ImageNet-Occluded,filled_triangles,accuracy,0.4882989239935972,0.9
