benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,coarse_noise,accuracy,0.5382352940871588,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.5754635550481889,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0050871163687628,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0144860933503836,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0341831841470335,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0714953644463168,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1277133951635312,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.199444533270948,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2901934143679831,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3987052429972402,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.5068414322555522,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0050351662404092,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0155970268546963,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0364649936061381,0.3
ImageNet-Occluded,fine_noise,accuracy,0.0704403772397571,0.4
ImageNet-Occluded,fine_noise,accuracy,0.1077965153452685,0.5
ImageNet-Occluded,fine_noise,accuracy,0.1586956521662909,0.6
ImageNet-Occluded,fine_noise,accuracy,0.2218110613963183,0.7
ImageNet-Occluded,fine_noise,accuracy,0.3040201407106941,0.8
ImageNet-Occluded,fine_noise,accuracy,0.4141863810894129,0.9
ImageNet-Occluded,pink_noise,accuracy,0.0048153772378516,0.1
ImageNet-Occluded,pink_noise,accuracy,0.01490968670172,0.2
ImageNet-Occluded,pink_noise,accuracy,0.036536924552906,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0688898657327112,0.4
ImageNet-Occluded,pink_noise,accuracy,0.1114769820933756,0.5
ImageNet-Occluded,pink_noise,accuracy,0.1712755754475703,0.6
ImageNet-Occluded,pink_noise,accuracy,0.2451007033476744,0.7
ImageNet-Occluded,pink_noise,accuracy,0.3373681266441979,0.8
ImageNet-Occluded,pink_noise,accuracy,0.439366208470386,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0123401534531618,0.1
ImageNet-Occluded,patch_drop,accuracy,0.0639106457805275,0.2
ImageNet-Occluded,patch_drop,accuracy,0.1374440537122509,0.3
ImageNet-Occluded,patch_drop,accuracy,0.2215393222963718,0.4
ImageNet-Occluded,patch_drop,accuracy,0.3087995524525337,0.5
ImageNet-Occluded,patch_drop,accuracy,0.3808783567927377,0.6
ImageNet-Occluded,patch_drop,accuracy,0.45299712273166,0.7
ImageNet-Occluded,patch_drop,accuracy,0.5120923913958128,0.8
ImageNet-Occluded,patch_drop,accuracy,0.5624120843684887,0.9
ImageNet-Occluded,polkadot,accuracy,0.0159486892592647,0.1
ImageNet-Occluded,polkadot,accuracy,0.0546994884986706,0.2
ImageNet-Occluded,polkadot,accuracy,0.076502557548568,0.3
ImageNet-Occluded,polkadot,accuracy,0.1600983056342205,0.4
ImageNet-Occluded,polkadot,accuracy,0.2493606138107416,0.5
ImageNet-Occluded,polkadot,accuracy,0.3050951087261405,0.6
ImageNet-Occluded,polkadot,accuracy,0.4237172314730447,0.7
ImageNet-Occluded,polkadot,accuracy,0.4730538683169333,0.8
ImageNet-Occluded,polkadot,accuracy,0.5121323529564207,0.9
ImageNet-Occluded,polkasquare,accuracy,0.0038562979539641,0.1
ImageNet-Occluded,polkasquare,accuracy,0.0376158887472794,0.2
ImageNet-Occluded,polkasquare,accuracy,0.1162683823529411,0.3
ImageNet-Occluded,polkasquare,accuracy,0.2024056905370844,0.4
ImageNet-Occluded,polkasquare,accuracy,0.2953085038820496,0.5
ImageNet-Occluded,polkasquare,accuracy,0.35101502562118,0.6
ImageNet-Occluded,polkasquare,accuracy,0.4189937659694105,0.7
ImageNet-Occluded,polkasquare,accuracy,0.4788203324808184,0.8
ImageNet-Occluded,polkasquare,accuracy,0.524632353002153,0.9
ImageNet-Occluded,empty_rectangles,accuracy,0.0046355498721227,0.1
ImageNet-Occluded,empty_rectangles,accuracy,0.0271699168836064,0.2
ImageNet-Occluded,empty_rectangles,accuracy,0.0909846547390798,0.3
ImageNet-Occluded,empty_rectangles,accuracy,0.171283567767314,0.4
ImageNet-Occluded,empty_rectangles,accuracy,0.2667918797877743,0.5
ImageNet-Occluded,empty_rectangles,accuracy,0.3555546675039374,0.6
ImageNet-Occluded,empty_rectangles,accuracy,0.4269980818719205,0.7
ImageNet-Occluded,empty_rectangles,accuracy,0.4909886508951406,0.8
ImageNet-Occluded,empty_rectangles,accuracy,0.5570092711912091,0.9
ImageNet-Occluded,filled_rectangles,accuracy,0.0075127877237851,0.1
ImageNet-Occluded,filled_rectangles,accuracy,0.0573489450089766,0.2
ImageNet-Occluded,filled_rectangles,accuracy,0.1382153132916106,0.3
ImageNet-Occluded,filled_rectangles,accuracy,0.2350023976905876,0.4
ImageNet-Occluded,filled_rectangles,accuracy,0.3465153452990305,0.5
ImageNet-Occluded,filled_rectangles,accuracy,0.4173953004962648,0.6
ImageNet-Occluded,filled_rectangles,accuracy,0.472842071596009,0.7
ImageNet-Occluded,filled_rectangles,accuracy,0.5274376599380123,0.8
ImageNet-Occluded,filled_rectangles,accuracy,0.577141943794992,0.9
ImageNet-Occluded,straight_lines,accuracy,0.0056265984659495,0.1
ImageNet-Occluded,straight_lines,accuracy,0.0320931905380371,0.2
ImageNet-Occluded,straight_lines,accuracy,0.0912683823567522,0.3
ImageNet-Occluded,straight_lines,accuracy,0.1653212915601023,0.4
ImageNet-Occluded,straight_lines,accuracy,0.2521379475703325,0.5
ImageNet-Occluded,straight_lines,accuracy,0.3311900575752453,0.6
ImageNet-Occluded,straight_lines,accuracy,0.4196091752375483,0.7
ImageNet-Occluded,straight_lines,accuracy,0.4962515984959614,0.8
ImageNet-Occluded,straight_lines,accuracy,0.554951246894534,0.9
ImageNet-Occluded,empty_triangles,accuracy,0.0060861572894789,0.1
ImageNet-Occluded,empty_triangles,accuracy,0.0340513107426407,0.2
ImageNet-Occluded,empty_triangles,accuracy,0.0941695971867007,0.3
ImageNet-Occluded,empty_triangles,accuracy,0.1763746803221495,0.4
ImageNet-Occluded,empty_triangles,accuracy,0.253600543493505,0.5
ImageNet-Occluded,empty_triangles,accuracy,0.3469629155857788,0.6
ImageNet-Occluded,empty_triangles,accuracy,0.445320492357854,0.7
ImageNet-Occluded,empty_triangles,accuracy,0.5059263107111996,0.8
ImageNet-Occluded,empty_triangles,accuracy,0.557808503927782,0.9
ImageNet-Occluded,filled_triangles,accuracy,0.0069573209728197,0.1
ImageNet-Occluded,filled_triangles,accuracy,0.0434862531988364,0.2
ImageNet-Occluded,filled_triangles,accuracy,0.1179307864412017,0.3
ImageNet-Occluded,filled_triangles,accuracy,0.1959998401458306,0.4
ImageNet-Occluded,filled_triangles,accuracy,0.292171515391001,0.5
ImageNet-Occluded,filled_triangles,accuracy,0.3818574168950395,0.6
ImageNet-Occluded,filled_triangles,accuracy,0.443777973237245,0.7
ImageNet-Occluded,filled_triangles,accuracy,0.5116168478565752,0.8
ImageNet-Occluded,filled_triangles,accuracy,0.5677429667824064,0.9
