benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,coarse_noise,accuracy,0.0049752237851662,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0202006074168797,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.0456961317135549,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.0872162723785166,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.1465393222506394,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.2050631393861892,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.2671435421994885,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.3290041560102302,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.3879675511508951,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0017583120204603,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.005334878516624,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0151054987212276,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0325287723785166,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0631993286445012,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1069773017902813,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1641823849104859,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2387108375959079,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3194333439897698,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0015784846547314,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0035565856777493,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0100703324808184,0.3
ImageNet-Occluded,fine_noise,accuracy,0.0238570971867007,0.4
ImageNet-Occluded,fine_noise,accuracy,0.0430586636828644,0.5
ImageNet-Occluded,fine_noise,accuracy,0.0742886828644501,0.6
ImageNet-Occluded,fine_noise,accuracy,0.1224224744245524,0.7
ImageNet-Occluded,fine_noise,accuracy,0.1926550511508951,0.8
ImageNet-Occluded,fine_noise,accuracy,0.2797714194373401,0.9
ImageNet-Occluded,pink_noise,accuracy,0.0019381393861892,0.1
ImageNet-Occluded,pink_noise,accuracy,0.0053548593350383,0.2
ImageNet-Occluded,pink_noise,accuracy,0.0147858056265984,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0260949488491048,0.4
ImageNet-Occluded,pink_noise,accuracy,0.0485134271099744,0.5
ImageNet-Occluded,pink_noise,accuracy,0.0872562340153452,0.6
ImageNet-Occluded,pink_noise,accuracy,0.1345108695652173,0.7
ImageNet-Occluded,pink_noise,accuracy,0.2053228900255754,0.8
ImageNet-Occluded,pink_noise,accuracy,0.2884630754475703,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0051950127877237,0.1
ImageNet-Occluded,patch_drop,accuracy,0.023996962915601,0.2
ImageNet-Occluded,patch_drop,accuracy,0.0622002877237851,0.3
ImageNet-Occluded,patch_drop,accuracy,0.1126518542199488,0.4
ImageNet-Occluded,patch_drop,accuracy,0.1699968030690537,0.5
ImageNet-Occluded,patch_drop,accuracy,0.2271019820971867,0.6
ImageNet-Occluded,patch_drop,accuracy,0.2833879475703325,0.7
ImageNet-Occluded,patch_drop,accuracy,0.3434502877237851,0.8
ImageNet-Occluded,patch_drop,accuracy,0.3901254795396419,0.9
ImageNet-Occluded,polkadot,accuracy,0.00471547314578,0.1
ImageNet-Occluded,polkadot,accuracy,0.0115888746803069,0.2
ImageNet-Occluded,polkadot,accuracy,0.022078804347826,0.3
ImageNet-Occluded,polkadot,accuracy,0.0993246483375959,0.4
ImageNet-Occluded,polkadot,accuracy,0.1749720268542199,0.5
ImageNet-Occluded,polkadot,accuracy,0.21875,0.6
ImageNet-Occluded,polkadot,accuracy,0.3060461956521739,0.7
ImageNet-Occluded,polkadot,accuracy,0.3438299232736573,0.8
ImageNet-Occluded,polkadot,accuracy,0.3741408248081841,0.9
ImageNet-Occluded,polkasquare,accuracy,0.0014186381074168,0.1
ImageNet-Occluded,polkasquare,accuracy,0.0101502557544757,0.2
