benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.1699745198901818,pink_noise,0.7,accuracy
ImageNet-Occluded,0.255162958587919,pink_noise,0.8,accuracy
ImageNet-Occluded,0.3473591828832821,pink_noise,0.9,accuracy
ImageNet-Occluded,0.0025393633285955,polkadot,0.1,accuracy
ImageNet-Occluded,0.0017064461408525,polkadot,0.2,accuracy
ImageNet-Occluded,0.0026788722571669,polkadot,0.3,accuracy
ImageNet-Occluded,0.0082915683980194,polkadot,0.4,accuracy
ImageNet-Occluded,0.0130871408143822,polkadot,0.5,accuracy
ImageNet-Occluded,0.0375530961520817,polkadot,0.6,accuracy
ImageNet-Occluded,0.1222357678474212,polkadot,0.7,accuracy
ImageNet-Occluded,0.2033780715903457,polkadot,0.8,accuracy
ImageNet-Occluded,0.2816786796462779,polkadot,0.9,accuracy
ImageNet-Occluded,0.0021723533163265,polkasquare,0.1,accuracy
ImageNet-Occluded,0.0063061044000241,polkasquare,0.2,accuracy
ImageNet-Occluded,0.0415307927344526,polkasquare,0.3,accuracy
ImageNet-Occluded,0.1010702703984416,polkasquare,0.4,accuracy
ImageNet-Occluded,0.1738228606326239,polkasquare,0.5,accuracy
ImageNet-Occluded,0.2252757087045786,polkasquare,0.6,accuracy
ImageNet-Occluded,0.2927720838663529,polkasquare,0.7,accuracy
ImageNet-Occluded,0.3525518476963043,polkasquare,0.8,accuracy
ImageNet-Occluded,0.4028773435524532,polkasquare,0.9,accuracy
ImageNet-Occluded,0.0017778927612365,empty_rectangles,0.1,accuracy
ImageNet-Occluded,0.0067246311857384,empty_rectangles,0.2,accuracy
ImageNet-Occluded,0.0350047079656197,empty_rectangles,0.3,accuracy
ImageNet-Occluded,0.0954147063347758,empty_rectangles,0.4,accuracy
ImageNet-Occluded,0.1722675805189171,empty_rectangles,0.5,accuracy
ImageNet-Occluded,0.2485157908225546,empty_rectangles,0.6,accuracy
ImageNet-Occluded,0.3194577730431848,empty_rectangles,0.7,accuracy
ImageNet-Occluded,0.3791363835334778,empty_rectangles,0.8,accuracy
ImageNet-Occluded,0.4470625665723061,empty_rectangles,0.9,accuracy
ImageNet-Occluded,0.002570950255102,filled_rectangles,0.1,accuracy
ImageNet-Occluded,0.0170057999654387,filled_rectangles,0.2,accuracy
ImageNet-Occluded,0.0514009554623341,filled_rectangles,0.3,accuracy
ImageNet-Occluded,0.1185961265345009,filled_rectangles,0.4,accuracy
ImageNet-Occluded,0.2167310690393253,filled_rectangles,0.5,accuracy
ImageNet-Occluded,0.2914623545140636,filled_rectangles,0.6,accuracy
ImageNet-Occluded,0.3517960176175954,filled_rectangles,0.7,accuracy
ImageNet-Occluded,0.4114246155534471,filled_rectangles,0.8,accuracy
ImageNet-Occluded,0.4737655526521254,filled_rectangles,0.9,accuracy
ImageNet-Occluded,0.0018177524551141,straight_lines,0.1,accuracy
ImageNet-Occluded,0.0069288181103005,straight_lines,0.2,accuracy
ImageNet-Occluded,0.0280931874805567,straight_lines,0.3,accuracy
ImageNet-Occluded,0.0725829984460558,straight_lines,0.4,accuracy
ImageNet-Occluded,0.1284271816209871,straight_lines,0.5,accuracy
ImageNet-Occluded,0.2062438331088241,straight_lines,0.6,accuracy
ImageNet-Occluded,0.2792724328381674,straight_lines,0.7,accuracy
ImageNet-Occluded,0.3440275137521782,straight_lines,0.8,accuracy
ImageNet-Occluded,0.3925762450208469,straight_lines,0.9,accuracy
ImageNet-Occluded,0.001961397767371,empty_triangles,0.1,accuracy
ImageNet-Occluded,0.0062662447061465,empty_triangles,0.2,accuracy
ImageNet-Occluded,0.0261152441404303,empty_triangles,0.3,accuracy
ImageNet-Occluded,0.0716541923430501,empty_triangles,0.4,accuracy
ImageNet-Occluded,0.1304276869917402,empty_triangles,0.5,accuracy
ImageNet-Occluded,0.2104922748950063,empty_triangles,0.6,accuracy
ImageNet-Occluded,0.2796691497977899,empty_triangles,0.7,accuracy
ImageNet-Occluded,0.3372577586952521,empty_triangles,0.8,accuracy
ImageNet-Occluded,0.4077199204843871,empty_triangles,0.9,accuracy
ImageNet-Occluded,0.0022844117020769,filled_triangles,0.1,accuracy
