benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,natural,accuracy,0.035346067774936,0.3
ImageNet-Occluded,natural,accuracy,0.0750839194411512,0.4
ImageNet-Occluded,natural,accuracy,0.1283487851738624,0.5
ImageNet-Occluded,natural,accuracy,0.2074608375959079,0.6
ImageNet-Occluded,natural,accuracy,0.307668638122661,0.7
ImageNet-Occluded,natural,accuracy,0.4248401534831737,0.8
ImageNet-Occluded,natural,accuracy,0.4868765985569381,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.031094149617321,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0804068094781597,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.1721946930946291,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.2461716751841937,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.3104979219796407,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.374812180276417,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.445252557544757,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.497454443703527,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.5174792199336049,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.0189218350383631,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0912843670152947,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.1781409846623535,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.2676150895597989,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.3586876598922798,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.4315856777493606,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.4876078964041931,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.528212915601023,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.566775895140665,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0066456202050799,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0187539961641592,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0449528452723532,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.094249520460358,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1600863171355498,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2364689897926872,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3351222826239398,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.4269141624193362,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.5227701406344734,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0074648337600671,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0202405690537084,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0474824168817009,0.3
ImageNet-Occluded,fine_noise,accuracy,0.0911125319693094,0.4
ImageNet-Occluded,fine_noise,accuracy,0.1409766624117141,0.5
ImageNet-Occluded,fine_noise,accuracy,0.2070452365881341,0.6
ImageNet-Occluded,fine_noise,accuracy,0.2749160805626598,0.7
ImageNet-Occluded,fine_noise,accuracy,0.3598585358208707,0.8
ImageNet-Occluded,fine_noise,accuracy,0.4554108056570867,0.9
ImageNet-Occluded,pink_noise,accuracy,0.006453804347826,0.1
ImageNet-Occluded,pink_noise,accuracy,0.0201566496201793,0.2
ImageNet-Occluded,pink_noise,accuracy,0.0486053388751566,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0875959079283887,0.4
ImageNet-Occluded,pink_noise,accuracy,0.1384510869717659,0.5
ImageNet-Occluded,pink_noise,accuracy,0.2100663363095134,0.6
ImageNet-Occluded,pink_noise,accuracy,0.2843510230331469,0.7
ImageNet-Occluded,pink_noise,accuracy,0.3718949808641468,0.8
ImageNet-Occluded,pink_noise,accuracy,0.4617806905523285,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0115289322250639,0.1
ImageNet-Occluded,patch_drop,accuracy,0.0541240409245271,0.2
ImageNet-Occluded,patch_drop,accuracy,0.1201686381036058,0.3
ImageNet-Occluded,patch_drop,accuracy,0.1993566176394367,0.4
ImageNet-Occluded,patch_drop,accuracy,0.289122442455243,0.5
ImageNet-Occluded,patch_drop,accuracy,0.3614250320150419,0.6
ImageNet-Occluded,patch_drop,accuracy,0.4350143862349908,0.7
ImageNet-Occluded,patch_drop,accuracy,0.4927109975339201,0.8
ImageNet-Occluded,patch_drop,accuracy,0.5440537085008743,0.9
ImageNet-Occluded,polkadot,accuracy,0.0181425831202046,0.1
ImageNet-Occluded,polkadot,accuracy,0.061820652173913,0.2
ImageNet-Occluded,polkadot,accuracy,0.0892063619002052,0.3
ImageNet-Occluded,polkadot,accuracy,0.1763666880024058,0.4
ImageNet-Occluded,polkadot,accuracy,0.263734814570383,0.5
ImageNet-Occluded,polkadot,accuracy,0.317403292869363,0.6
ImageNet-Occluded,polkadot,accuracy,0.4336037404092072,0.7
ImageNet-Occluded,polkadot,accuracy,0.4820812021375007,0.8
ImageNet-Occluded,polkadot,accuracy,0.5260789642858383,0.9
ImageNet-Occluded,polkasquare,accuracy,0.0046954923273657,0.1
ImageNet-Occluded,polkasquare,accuracy,0.0419836956531266,0.2
ImageNet-Occluded,polkasquare,accuracy,0.12190297314578,0.3
ImageNet-Occluded,polkasquare,accuracy,0.2111812659998989,0.4
ImageNet-Occluded,polkasquare,accuracy,0.2994005754780586,0.5
ImageNet-Occluded,polkasquare,accuracy,0.3608575767415868,0.6
ImageNet-Occluded,polkasquare,accuracy,0.4270700127877238,0.7
ImageNet-Occluded,polkasquare,accuracy,0.481269980787926,0.8
ImageNet-Occluded,polkasquare,accuracy,0.5227141944343782,0.9
ImageNet-Occluded,empty_rectangles,accuracy,0.0049072890030339,0.1
ImageNet-Occluded,empty_rectangles,accuracy,0.0217191496163682,0.2
ImageNet-Occluded,empty_rectangles,accuracy,0.0735693734015345,0.3
